,videoId,comment
6854,yzGmnjDFuZE,I REALLY NEED A NEW ONEEE
6855,yzGmnjDFuZE,PLZZZZ
6856,yzGmnjDFuZE,🎉🎉🎉🎉🎉❤❤❤❤❤
6857,yzGmnjDFuZE,🇮🇳🇮🇳🇮🇳
6858,yzGmnjDFuZE,Meme😢
6859,yzGmnjDFuZE,A
6860,yzGmnjDFuZE,I wish to get it 😢 helps for studies ❤
6861,yzGmnjDFuZE,Can I get a chance t
6862,op0N7axawJA,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6863,op0N7axawJA,Nunca gano:c
6864,op0N7axawJA,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6865,op0N7axawJA,The chance to get iPhone is 0.000000000000000000001%😅
6866,op0N7axawJA,Norengo tarjeta😢
6867,op0N7axawJA,Im
6868,op0N7axawJA,Amake din
6869,op0N7axawJA,1.000.000 missed calls from Samsung
6870,op0N7axawJA,Ami ki pabo
6871,op0N7axawJA,already subscribed😢
6872,op0N7axawJA,I’m subscribed  🪼
6873,op0N7axawJA,I REALLY NEED A NEW ONEEE
6874,op0N7axawJA,PLZZZZ
6875,op0N7axawJA,🎉🎉🎉🎉🎉❤❤❤❤❤
6876,op0N7axawJA,🇮🇳🇮🇳🇮🇳
6877,op0N7axawJA,Meme😢
6878,op0N7axawJA,A
6879,op0N7axawJA,I wish to get it 😢 helps for studies ❤
6880,op0N7axawJA,Can I get a chance t
6881,l_huIWJBhJM,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6882,l_huIWJBhJM,Nunca gano:c
6883,l_huIWJBhJM,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6884,l_huIWJBhJM,The chance to get iPhone is 0.000000000000000000001%😅
6885,l_huIWJBhJM,Norengo tarjeta😢
6886,l_huIWJBhJM,Im
6887,l_huIWJBhJM,Amake din
6888,l_huIWJBhJM,1.000.000 missed calls from Samsung
6889,l_huIWJBhJM,Ami ki pabo
6890,l_huIWJBhJM,already subscribed😢
6891,l_huIWJBhJM,I’m subscribed  🪼
6892,l_huIWJBhJM,I REALLY NEED A NEW ONEEE
6893,l_huIWJBhJM,PLZZZZ
6894,l_huIWJBhJM,🎉🎉🎉🎉🎉❤❤❤❤❤
6895,l_huIWJBhJM,🇮🇳🇮🇳🇮🇳
6896,l_huIWJBhJM,Meme😢
6897,l_huIWJBhJM,A
6898,l_huIWJBhJM,I wish to get it 😢 helps for studies ❤
6899,l_huIWJBhJM,Can I get a chance t
6900,7ALCsEyn3mg,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6901,7ALCsEyn3mg,Nunca gano:c
6902,7ALCsEyn3mg,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6903,7ALCsEyn3mg,The chance to get iPhone is 0.000000000000000000001%😅
6904,7ALCsEyn3mg,Norengo tarjeta😢
6905,7ALCsEyn3mg,Im
6906,7ALCsEyn3mg,Amake din
6907,7ALCsEyn3mg,1.000.000 missed calls from Samsung
6908,7ALCsEyn3mg,Ami ki pabo
6909,7ALCsEyn3mg,already subscribed😢
6910,7ALCsEyn3mg,I’m subscribed  🪼
6911,7ALCsEyn3mg,I REALLY NEED A NEW ONEEE
6912,7ALCsEyn3mg,PLZZZZ
6913,7ALCsEyn3mg,🎉🎉🎉🎉🎉❤❤❤❤❤
6914,7ALCsEyn3mg,🇮🇳🇮🇳🇮🇳
6915,7ALCsEyn3mg,Meme😢
6916,7ALCsEyn3mg,A
6917,7ALCsEyn3mg,I wish to get it 😢 helps for studies ❤
6918,7ALCsEyn3mg,Can I get a chance t
6919,CvMRiR4k49Y,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6920,CvMRiR4k49Y,Nunca gano:c
6921,CvMRiR4k49Y,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6922,CvMRiR4k49Y,The chance to get iPhone is 0.000000000000000000001%😅
6923,CvMRiR4k49Y,Norengo tarjeta😢
6924,CvMRiR4k49Y,Im
6925,CvMRiR4k49Y,Amake din
6926,CvMRiR4k49Y,1.000.000 missed calls from Samsung
6927,CvMRiR4k49Y,Ami ki pabo
6928,CvMRiR4k49Y,already subscribed😢
6929,CvMRiR4k49Y,I’m subscribed  🪼
6930,CvMRiR4k49Y,I REALLY NEED A NEW ONEEE
6931,CvMRiR4k49Y,PLZZZZ
6932,CvMRiR4k49Y,🎉🎉🎉🎉🎉❤❤❤❤❤
6933,CvMRiR4k49Y,🇮🇳🇮🇳🇮🇳
6934,CvMRiR4k49Y,Meme😢
6935,CvMRiR4k49Y,A
6936,CvMRiR4k49Y,I wish to get it 😢 helps for studies ❤
6937,CvMRiR4k49Y,Can I get a chance t
6938,g2rbhIB-ITM,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6939,g2rbhIB-ITM,Nunca gano:c
6940,g2rbhIB-ITM,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6941,g2rbhIB-ITM,The chance to get iPhone is 0.000000000000000000001%😅
6942,g2rbhIB-ITM,Norengo tarjeta😢
6943,g2rbhIB-ITM,Im
6944,g2rbhIB-ITM,Amake din
6945,g2rbhIB-ITM,1.000.000 missed calls from Samsung
6946,g2rbhIB-ITM,Ami ki pabo
6947,g2rbhIB-ITM,already subscribed😢
6948,g2rbhIB-ITM,I’m subscribed  🪼
6949,g2rbhIB-ITM,I REALLY NEED A NEW ONEEE
6950,g2rbhIB-ITM,PLZZZZ
6951,g2rbhIB-ITM,🎉🎉🎉🎉🎉❤❤❤❤❤
6952,g2rbhIB-ITM,🇮🇳🇮🇳🇮🇳
6953,g2rbhIB-ITM,Meme😢
6954,g2rbhIB-ITM,A
6955,g2rbhIB-ITM,I wish to get it 😢 helps for studies ❤
6956,g2rbhIB-ITM,Can I get a chance t
6957,nLpqZEAFnkE,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6958,nLpqZEAFnkE,Nunca gano:c
6959,nLpqZEAFnkE,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6960,nLpqZEAFnkE,The chance to get iPhone is 0.000000000000000000001%😅
6961,nLpqZEAFnkE,Norengo tarjeta😢
6962,nLpqZEAFnkE,Im
6963,nLpqZEAFnkE,Amake din
6964,nLpqZEAFnkE,1.000.000 missed calls from Samsung
6965,nLpqZEAFnkE,Ami ki pabo
6966,nLpqZEAFnkE,already subscribed😢
6967,nLpqZEAFnkE,I’m subscribed  🪼
6968,nLpqZEAFnkE,I REALLY NEED A NEW ONEEE
6969,nLpqZEAFnkE,PLZZZZ
6970,nLpqZEAFnkE,🎉🎉🎉🎉🎉❤❤❤❤❤
6971,nLpqZEAFnkE,🇮🇳🇮🇳🇮🇳
6972,nLpqZEAFnkE,Meme😢
6973,nLpqZEAFnkE,A
6974,nLpqZEAFnkE,I wish to get it 😢 helps for studies ❤
6975,nLpqZEAFnkE,Can I get a chance t
6976,sirrTXiPFmw,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6977,sirrTXiPFmw,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6978,sirrTXiPFmw,The chance to get iPhone is 0.000000000000000000001%😅
6979,sirrTXiPFmw,Norengo tarjeta😢
6980,sirrTXiPFmw,Im
6981,sirrTXiPFmw,Amake din
6982,sirrTXiPFmw,1.000.000 missed calls from Samsung
6983,sirrTXiPFmw,Ami ki pabo
6984,sirrTXiPFmw,already subscribed😢
6985,sirrTXiPFmw,I’m subscribed  🪼
6986,sirrTXiPFmw,I REALLY NEED A NEW ONEEE
6987,sirrTXiPFmw,PLZZZZ
6988,sirrTXiPFmw,🎉🎉🎉🎉🎉❤❤❤❤❤
6989,sirrTXiPFmw,🇮🇳🇮🇳🇮🇳
6990,sirrTXiPFmw,Meme😢
6991,sirrTXiPFmw,A
6992,sirrTXiPFmw,I wish to get it 😢 helps for studies ❤
6993,sirrTXiPFmw,Can I get a chance t
6994,sirrTXiPFmw,yo soy de guatemala mrBeast ya estoy  suscrito
6995,sirrTXiPFmw,Inshaallah I will get a Iphone❤
6996,nRkwuTOESCc,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
6997,nRkwuTOESCc,Nunca gano:c
6998,nRkwuTOESCc,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
6999,nRkwuTOESCc,The chance to get iPhone is 0.000000000000000000001%😅
7000,nRkwuTOESCc,Norengo tarjeta😢
7001,nRkwuTOESCc,Im
7002,nRkwuTOESCc,Amake din
7003,nRkwuTOESCc,1.000.000 missed calls from Samsung
7004,nRkwuTOESCc,Ami ki pabo
7005,nRkwuTOESCc,already subscribed😢
7006,nRkwuTOESCc,I’m subscribed  🪼
7007,nRkwuTOESCc,I REALLY NEED A NEW ONEEE
7008,nRkwuTOESCc,PLZZZZ
7009,nRkwuTOESCc,🎉🎉🎉🎉🎉❤❤❤❤❤
7010,nRkwuTOESCc,🇮🇳🇮🇳🇮🇳
7011,nRkwuTOESCc,Meme😢
7012,nRkwuTOESCc,A
7013,nRkwuTOESCc,I wish to get it 😢 helps for studies ❤
7014,nRkwuTOESCc,Can I get a chance t
7015,AS6WMS_Bemg,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7016,AS6WMS_Bemg,Nunca gano:c
7017,AS6WMS_Bemg,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7018,AS6WMS_Bemg,The chance to get iPhone is 0.000000000000000000001%😅
7019,AS6WMS_Bemg,Norengo tarjeta😢
7020,AS6WMS_Bemg,Im
7021,AS6WMS_Bemg,Amake din
7022,AS6WMS_Bemg,1.000.000 missed calls from Samsung
7023,AS6WMS_Bemg,Ami ki pabo
7024,AS6WMS_Bemg,already subscribed😢
7025,AS6WMS_Bemg,I’m subscribed  🪼
7026,AS6WMS_Bemg,I REALLY NEED A NEW ONEEE
7027,AS6WMS_Bemg,PLZZZZ
7028,AS6WMS_Bemg,🎉🎉🎉🎉🎉❤❤❤❤❤
7029,AS6WMS_Bemg,🇮🇳🇮🇳🇮🇳
7030,AS6WMS_Bemg,Meme😢
7031,AS6WMS_Bemg,A
7032,AS6WMS_Bemg,I wish to get it 😢 helps for studies ❤
7033,AS6WMS_Bemg,Can I get a chance t
7034,wMn8d7IeCYM,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7035,wMn8d7IeCYM,Nunca gano:c
7036,wMn8d7IeCYM,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7037,wMn8d7IeCYM,The chance to get iPhone is 0.000000000000000000001%😅
7038,wMn8d7IeCYM,Norengo tarjeta😢
7039,wMn8d7IeCYM,Im
7040,wMn8d7IeCYM,Amake din
7041,wMn8d7IeCYM,1.000.000 missed calls from Samsung
7042,wMn8d7IeCYM,Ami ki pabo
7043,wMn8d7IeCYM,already subscribed😢
7044,wMn8d7IeCYM,I’m subscribed  🪼
7045,wMn8d7IeCYM,I REALLY NEED A NEW ONEEE
7046,wMn8d7IeCYM,PLZZZZ
7047,wMn8d7IeCYM,🎉🎉🎉🎉🎉❤❤❤❤❤
7048,wMn8d7IeCYM,🇮🇳🇮🇳🇮🇳
7049,wMn8d7IeCYM,Meme😢
7050,wMn8d7IeCYM,A
7051,wMn8d7IeCYM,I wish to get it 😢 helps for studies ❤
7052,wMn8d7IeCYM,Can I get a chance t
7053,BMZP4CtphaU,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7054,BMZP4CtphaU,Nunca gano:c
7055,BMZP4CtphaU,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7056,BMZP4CtphaU,The chance to get iPhone is 0.000000000000000000001%😅
7057,BMZP4CtphaU,Norengo tarjeta😢
7058,BMZP4CtphaU,Im
7059,BMZP4CtphaU,Amake din
7060,BMZP4CtphaU,1.000.000 missed calls from Samsung
7061,BMZP4CtphaU,Ami ki pabo
7062,BMZP4CtphaU,already subscribed😢
7063,BMZP4CtphaU,I’m subscribed  🪼
7064,BMZP4CtphaU,I REALLY NEED A NEW ONEEE
7065,BMZP4CtphaU,PLZZZZ
7066,BMZP4CtphaU,🎉🎉🎉🎉🎉❤❤❤❤❤
7067,BMZP4CtphaU,🇮🇳🇮🇳🇮🇳
7068,BMZP4CtphaU,Meme😢
7069,BMZP4CtphaU,A
7070,BMZP4CtphaU,I wish to get it 😢 helps for studies ❤
7071,BMZP4CtphaU,Can I get a chance t
7072,ln9aLVd__8w,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7073,ln9aLVd__8w,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7074,ln9aLVd__8w,The chance to get iPhone is 0.000000000000000000001%😅
7075,ln9aLVd__8w,Norengo tarjeta😢
7076,ln9aLVd__8w,Im
7077,ln9aLVd__8w,Amake din
7078,ln9aLVd__8w,1.000.000 missed calls from Samsung
7079,ln9aLVd__8w,Ami ki pabo
7080,ln9aLVd__8w,already subscribed😢
7081,ln9aLVd__8w,I’m subscribed  🪼
7082,ln9aLVd__8w,I REALLY NEED A NEW ONEEE
7083,ln9aLVd__8w,PLZZZZ
7084,ln9aLVd__8w,🎉🎉🎉🎉🎉❤❤❤❤❤
7085,ln9aLVd__8w,🇮🇳🇮🇳🇮🇳
7086,ln9aLVd__8w,Meme😢
7087,ln9aLVd__8w,A
7088,ln9aLVd__8w,I wish to get it 😢 helps for studies ❤
7089,ln9aLVd__8w,Can I get a chance t
7090,ln9aLVd__8w,yo soy de guatemala mrBeast ya estoy  suscrito
7091,ln9aLVd__8w,Inshaallah I will get a Iphone❤
7092,93s1JECSy60,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7093,93s1JECSy60,Nunca gano:c
7094,93s1JECSy60,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7095,93s1JECSy60,The chance to get iPhone is 0.000000000000000000001%😅
7096,93s1JECSy60,Norengo tarjeta😢
7097,93s1JECSy60,Im
7098,93s1JECSy60,Amake din
7099,93s1JECSy60,1.000.000 missed calls from Samsung
7100,93s1JECSy60,Ami ki pabo
7101,93s1JECSy60,already subscribed😢
7102,93s1JECSy60,I’m subscribed  🪼
7103,93s1JECSy60,I REALLY NEED A NEW ONEEE
7104,93s1JECSy60,PLZZZZ
7105,93s1JECSy60,🎉🎉🎉🎉🎉❤❤❤❤❤
7106,93s1JECSy60,🇮🇳🇮🇳🇮🇳
7107,93s1JECSy60,Meme😢
7108,93s1JECSy60,A
7109,93s1JECSy60,I wish to get it 😢 helps for studies ❤
7110,93s1JECSy60,Can I get a chance t
7111,YR6Wh2Zy9jE,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7112,YR6Wh2Zy9jE,Nunca gano:c
7113,YR6Wh2Zy9jE,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7114,YR6Wh2Zy9jE,The chance to get iPhone is 0.000000000000000000001%😅
7115,YR6Wh2Zy9jE,Norengo tarjeta😢
7116,YR6Wh2Zy9jE,Im
7117,YR6Wh2Zy9jE,Amake din
7118,YR6Wh2Zy9jE,1.000.000 missed calls from Samsung
7119,YR6Wh2Zy9jE,Ami ki pabo
7120,YR6Wh2Zy9jE,already subscribed😢
7121,YR6Wh2Zy9jE,I’m subscribed  🪼
7122,YR6Wh2Zy9jE,I REALLY NEED A NEW ONEEE
7123,YR6Wh2Zy9jE,PLZZZZ
7124,YR6Wh2Zy9jE,🎉🎉🎉🎉🎉❤❤❤❤❤
7125,YR6Wh2Zy9jE,🇮🇳🇮🇳🇮🇳
7126,YR6Wh2Zy9jE,Meme😢
7127,YR6Wh2Zy9jE,A
7128,YR6Wh2Zy9jE,I wish to get it 😢 helps for studies ❤
7129,YR6Wh2Zy9jE,Can I get a chance t
7130,5PCxQSMOl3o,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7131,5PCxQSMOl3o,Nunca gano:c
7132,5PCxQSMOl3o,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7133,5PCxQSMOl3o,The chance to get iPhone is 0.000000000000000000001%😅
7134,5PCxQSMOl3o,Norengo tarjeta😢
7135,5PCxQSMOl3o,Im
7136,5PCxQSMOl3o,Amake din
7137,5PCxQSMOl3o,1.000.000 missed calls from Samsung
7138,5PCxQSMOl3o,Ami ki pabo
7139,5PCxQSMOl3o,already subscribed😢
7140,5PCxQSMOl3o,I’m subscribed  🪼
7141,5PCxQSMOl3o,I REALLY NEED A NEW ONEEE
7142,5PCxQSMOl3o,PLZZZZ
7143,5PCxQSMOl3o,🎉🎉🎉🎉🎉❤❤❤❤❤
7144,5PCxQSMOl3o,🇮🇳🇮🇳🇮🇳
7145,5PCxQSMOl3o,Meme😢
7146,5PCxQSMOl3o,A
7147,5PCxQSMOl3o,I wish to get it 😢 helps for studies ❤
7148,5PCxQSMOl3o,Can I get a chance t
7149,5qzAVMe_SnM,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7150,5qzAVMe_SnM,Nunca gano:c
7151,5qzAVMe_SnM,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7152,5qzAVMe_SnM,The chance to get iPhone is 0.000000000000000000001%😅
7153,5qzAVMe_SnM,Norengo tarjeta😢
7154,5qzAVMe_SnM,Im
7155,5qzAVMe_SnM,Amake din
7156,5qzAVMe_SnM,1.000.000 missed calls from Samsung
7157,5qzAVMe_SnM,Ami ki pabo
7158,5qzAVMe_SnM,already subscribed😢
7159,5qzAVMe_SnM,I’m subscribed  🪼
7160,5qzAVMe_SnM,I REALLY NEED A NEW ONEEE
7161,5qzAVMe_SnM,PLZZZZ
7162,5qzAVMe_SnM,🎉🎉🎉🎉🎉❤❤❤❤❤
7163,5qzAVMe_SnM,🇮🇳🇮🇳🇮🇳
7164,5qzAVMe_SnM,Meme😢
7165,5qzAVMe_SnM,A
7166,5qzAVMe_SnM,I wish to get it 😢 helps for studies ❤
7167,5qzAVMe_SnM,Can I get a chance t
7168,zAAXW7ySu1k,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7169,zAAXW7ySu1k,Nunca gano:c
7170,zAAXW7ySu1k,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7171,zAAXW7ySu1k,The chance to get iPhone is 0.000000000000000000001%😅
7172,zAAXW7ySu1k,Norengo tarjeta😢
7173,zAAXW7ySu1k,Im
7174,zAAXW7ySu1k,Amake din
7175,zAAXW7ySu1k,1.000.000 missed calls from Samsung
7176,zAAXW7ySu1k,Ami ki pabo
7177,zAAXW7ySu1k,already subscribed😢
7178,zAAXW7ySu1k,I’m subscribed  🪼
7179,zAAXW7ySu1k,I REALLY NEED A NEW ONEEE
7180,zAAXW7ySu1k,PLZZZZ
7181,zAAXW7ySu1k,🎉🎉🎉🎉🎉❤❤❤❤❤
7182,zAAXW7ySu1k,🇮🇳🇮🇳🇮🇳
7183,zAAXW7ySu1k,Meme😢
7184,zAAXW7ySu1k,A
7185,zAAXW7ySu1k,I wish to get it 😢 helps for studies ❤
7186,zAAXW7ySu1k,Can I get a chance t
7187,sx5k8xd_VoU,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7188,sx5k8xd_VoU,Nunca gano:c
7189,sx5k8xd_VoU,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7190,sx5k8xd_VoU,The chance to get iPhone is 0.000000000000000000001%😅
7191,sx5k8xd_VoU,Norengo tarjeta😢
7192,sx5k8xd_VoU,Im
7193,sx5k8xd_VoU,Amake din
7194,sx5k8xd_VoU,1.000.000 missed calls from Samsung
7195,sx5k8xd_VoU,Ami ki pabo
7196,sx5k8xd_VoU,already subscribed😢
7197,sx5k8xd_VoU,I’m subscribed  🪼
7198,sx5k8xd_VoU,I REALLY NEED A NEW ONEEE
7199,sx5k8xd_VoU,PLZZZZ
7200,sx5k8xd_VoU,🎉🎉🎉🎉🎉❤❤❤❤❤
7201,sx5k8xd_VoU,🇮🇳🇮🇳🇮🇳
7202,sx5k8xd_VoU,Meme😢
7203,sx5k8xd_VoU,A
7204,sx5k8xd_VoU,I wish to get it 😢 helps for studies ❤
7205,sx5k8xd_VoU,Can I get a chance t
7206,uotb9ZHnI2g,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7207,uotb9ZHnI2g,Nunca gano:c
7208,uotb9ZHnI2g,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7209,uotb9ZHnI2g,The chance to get iPhone is 0.000000000000000000001%😅
7210,uotb9ZHnI2g,Norengo tarjeta😢
7211,uotb9ZHnI2g,Im
7212,uotb9ZHnI2g,Amake din
7213,uotb9ZHnI2g,1.000.000 missed calls from Samsung
7214,uotb9ZHnI2g,Ami ki pabo
7215,uotb9ZHnI2g,already subscribed😢
7216,uotb9ZHnI2g,I’m subscribed  🪼
7217,uotb9ZHnI2g,I REALLY NEED A NEW ONEEE
7218,uotb9ZHnI2g,PLZZZZ
7219,uotb9ZHnI2g,🎉🎉🎉🎉🎉❤❤❤❤❤
7220,uotb9ZHnI2g,🇮🇳🇮🇳🇮🇳
7221,uotb9ZHnI2g,Meme😢
7222,uotb9ZHnI2g,A
7223,uotb9ZHnI2g,I wish to get it 😢 helps for studies ❤
7224,uotb9ZHnI2g,Can I get a chance t
7225,nPlqRbVFBHI,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7226,nPlqRbVFBHI,Nunca gano:c
7227,nPlqRbVFBHI,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7228,nPlqRbVFBHI,The chance to get iPhone is 0.000000000000000000001%😅
7229,nPlqRbVFBHI,Norengo tarjeta😢
7230,nPlqRbVFBHI,Im
7231,nPlqRbVFBHI,Amake din
7232,nPlqRbVFBHI,1.000.000 missed calls from Samsung
7233,nPlqRbVFBHI,Ami ki pabo
7234,nPlqRbVFBHI,already subscribed😢
7235,nPlqRbVFBHI,I’m subscribed  🪼
7236,nPlqRbVFBHI,I REALLY NEED A NEW ONEEE
7237,nPlqRbVFBHI,PLZZZZ
7238,nPlqRbVFBHI,🎉🎉🎉🎉🎉❤❤❤❤❤
7239,nPlqRbVFBHI,🇮🇳🇮🇳🇮🇳
7240,nPlqRbVFBHI,Meme😢
7241,nPlqRbVFBHI,A
7242,nPlqRbVFBHI,I wish to get it 😢 helps for studies ❤
7243,nPlqRbVFBHI,Can I get a chance t
7244,_FX6rml2Yjs,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7245,_FX6rml2Yjs,Nunca gano:c
7246,_FX6rml2Yjs,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7247,_FX6rml2Yjs,The chance to get iPhone is 0.000000000000000000001%😅
7248,_FX6rml2Yjs,Norengo tarjeta😢
7249,_FX6rml2Yjs,Im
7250,_FX6rml2Yjs,Amake din
7251,_FX6rml2Yjs,1.000.000 missed calls from Samsung
7252,_FX6rml2Yjs,Ami ki pabo
7253,_FX6rml2Yjs,already subscribed😢
7254,_FX6rml2Yjs,I’m subscribed  🪼
7255,_FX6rml2Yjs,I REALLY NEED A NEW ONEEE
7256,_FX6rml2Yjs,PLZZZZ
7257,_FX6rml2Yjs,🎉🎉🎉🎉🎉❤❤❤❤❤
7258,_FX6rml2Yjs,🇮🇳🇮🇳🇮🇳
7259,_FX6rml2Yjs,Meme😢
7260,_FX6rml2Yjs,A
7261,_FX6rml2Yjs,I wish to get it 😢 helps for studies ❤
7262,_FX6rml2Yjs,Can I get a chance t
7263,kupaqq-xJ_8,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7264,kupaqq-xJ_8,Nunca gano:c
7265,kupaqq-xJ_8,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7266,kupaqq-xJ_8,The chance to get iPhone is 0.000000000000000000001%😅
7267,kupaqq-xJ_8,Norengo tarjeta😢
7268,kupaqq-xJ_8,Im
7269,kupaqq-xJ_8,Amake din
7270,kupaqq-xJ_8,1.000.000 missed calls from Samsung
7271,kupaqq-xJ_8,Ami ki pabo
7272,kupaqq-xJ_8,already subscribed😢
7273,kupaqq-xJ_8,I’m subscribed  🪼
7274,kupaqq-xJ_8,I REALLY NEED A NEW ONEEE
7275,kupaqq-xJ_8,PLZZZZ
7276,kupaqq-xJ_8,🎉🎉🎉🎉🎉❤❤❤❤❤
7277,kupaqq-xJ_8,🇮🇳🇮🇳🇮🇳
7278,kupaqq-xJ_8,Meme😢
7279,kupaqq-xJ_8,A
7280,kupaqq-xJ_8,I wish to get it 😢 helps for studies ❤
7281,kupaqq-xJ_8,Can I get a chance t
7282,Er6QUQZbv0w,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7283,Er6QUQZbv0w,Nunca gano:c
7284,Er6QUQZbv0w,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
7285,Er6QUQZbv0w,The chance to get iPhone is 0.000000000000000000001%😅
7286,Er6QUQZbv0w,Norengo tarjeta😢
7287,Er6QUQZbv0w,Im
7288,Er6QUQZbv0w,Amake din
7289,Er6QUQZbv0w,1.000.000 missed calls from Samsung
7290,Er6QUQZbv0w,Ami ki pabo
7291,Er6QUQZbv0w,already subscribed😢
7292,Er6QUQZbv0w,I’m subscribed  🪼
7293,Er6QUQZbv0w,I REALLY NEED A NEW ONEEE
7294,Er6QUQZbv0w,PLZZZZ
7295,Er6QUQZbv0w,🎉🎉🎉🎉🎉❤❤❤❤❤
7296,Er6QUQZbv0w,🇮🇳🇮🇳🇮🇳
7297,Er6QUQZbv0w,Meme😢
7298,Er6QUQZbv0w,A
7299,Er6QUQZbv0w,I wish to get it 😢 helps for studies ❤
7300,Er6QUQZbv0w,Can I get a chance t
7301,4KVmSG6KS2k,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
7302,4KVmSG6KS2k,Nunca gano:c
7303,4KVmSG6KS2k,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
